#z	s	x	dir	northing	easting	Ta	P	atm_dens	col_dens	n	Q	Cp	Rg	V	Ue	M	theta	U	R	Tm	Time
4449.4779	47220.00	45992.22	106.18	-13549.91	43809.44	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1480.05
4449.4779	47230.00	46002.22	106.18	-13552.70	43819.04	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1480.36
4449.4779	47240.00	46012.22	106.18	-13555.49	43828.64	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1480.66
4449.4779	47250.00	46022.22	106.18	-13558.28	43838.25	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1480.97
4449.4779	47260.00	46032.22	106.18	-13561.06	43847.85	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1481.27
4449.4779	47270.00	46042.22	106.18	-13563.85	43857.45	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1481.58
4449.4779	47280.00	46052.22	106.18	-13566.64	43867.06	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1481.88
4449.4779	47290.00	46062.22	106.18	-13569.42	43876.66	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1482.19
4449.4779	47300.00	46072.22	106.18	-13572.21	43886.27	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1482.49
4449.4779	47310.00	46082.22	106.18	-13575.00	43895.87	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1482.80
4449.4779	47320.00	46092.22	106.18	-13577.79	43905.47	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1483.10
4449.4779	47330.00	46102.22	106.18	-13580.57	43915.08	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1483.41
4449.4779	47340.00	46112.22	106.18	-13583.36	43924.68	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1483.71
4449.4779	47350.00	46122.22	106.18	-13586.15	43934.28	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1484.02
4449.4779	47360.00	46132.22	106.18	-13588.94	43943.89	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1484.32
4449.4779	47370.00	46142.22	106.18	-13591.72	43953.49	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1484.62
4449.4779	47380.00	46152.22	106.18	-13594.51	43963.10	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1484.93
4449.4779	47390.00	46162.22	106.18	-13597.30	43972.70	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1485.23
4449.4779	47400.00	46172.22	106.18	-13600.08	43982.30	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1485.54
4449.4779	47410.00	46182.22	106.18	-13602.87	43991.91	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1485.84
4449.4779	47420.00	46192.22	106.18	-13605.66	44001.51	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1486.15
4449.4779	47430.00	46202.22	106.18	-13608.45	44011.11	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1486.45
4449.4779	47440.00	46212.22	106.18	-13611.23	44020.72	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1486.76
4449.4779	47450.00	46222.22	106.18	-13614.02	44030.32	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1487.06
4449.4779	47460.00	46232.22	106.18	-13616.81	44039.93	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1487.37
4449.4779	47470.00	46242.22	106.18	-13619.60	44049.53	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1487.67
4449.4779	47480.00	46252.22	106.18	-13622.38	44059.13	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1487.98
4449.4779	47490.00	46262.22	106.18	-13625.17	44068.74	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1488.28
4449.4779	47500.00	46272.22	106.18	-13627.96	44078.34	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1488.59
4449.4779	47510.00	46282.22	106.18	-13630.74	44087.94	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1488.89
4449.4779	47520.00	46292.22	106.18	-13633.53	44097.55	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1489.20
4449.4779	47530.00	46302.22	106.18	-13636.32	44107.15	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1489.50
4449.4779	47540.00	46312.22	106.18	-13639.11	44116.75	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1489.81
4449.4779	47550.00	46322.22	106.18	-13641.89	44126.36	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1490.11
4449.4779	47560.00	46332.22	106.18	-13644.68	44135.96	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1490.42
4449.4779	47570.00	46342.22	106.18	-13647.47	44145.57	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1490.72
4449.4779	47580.00	46352.22	106.18	-13650.26	44155.17	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1491.03
4449.4779	47590.00	46362.22	106.18	-13653.04	44164.77	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1491.33
4449.4779	47600.00	46372.22	106.18	-13655.83	44174.38	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1491.64
4449.4779	47610.00	46382.22	106.18	-13658.62	44183.98	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1491.94
4449.4779	47620.00	46392.22	106.18	-13661.40	44193.58	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1492.25
4449.4779	47630.00	46402.22	106.18	-13664.19	44203.19	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1492.55
4449.4779	47640.00	46412.22	106.18	-13666.98	44212.79	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1492.86
4449.4779	47650.00	46422.22	106.18	-13669.77	44222.40	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1493.16
4449.4779	47660.00	46432.22	106.18	-13672.55	44232.00	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1493.47
4449.4779	47670.00	46442.22	106.18	-13675.34	44241.60	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1493.77
4449.4779	47680.00	46452.22	106.18	-13678.13	44251.21	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1494.08
4449.4779	47690.00	46462.22	106.18	-13680.92	44260.81	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1494.38
4449.4779	47700.00	46472.22	106.18	-13683.70	44270.41	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1494.69
4449.4779	47710.00	46482.22	106.18	-13686.49	44280.02	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1494.99
4449.4779	47720.00	46492.22	106.18	-13689.28	44289.62	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1495.30
4449.4779	47730.00	46502.22	106.18	-13692.06	44299.23	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1495.60
4449.4779	47740.00	46512.22	106.18	-13694.85	44308.83	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1495.91
4449.4779	47750.00	46522.22	106.18	-13697.64	44318.43	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1496.21
4449.4779	47760.00	46532.22	106.18	-13700.43	44328.04	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1496.52
4449.4779	47770.00	46542.22	106.18	-13703.21	44337.64	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1496.82
4449.4779	47780.00	46552.22	106.18	-13706.00	44347.24	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1497.12
4449.4779	47790.00	46562.22	106.18	-13708.79	44356.85	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1497.43
4449.4779	47800.00	46572.22	106.18	-13711.58	44366.45	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1497.73
4449.4779	47810.00	46582.22	106.18	-13714.36	44376.05	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1498.04
4449.4779	47820.00	46592.22	106.18	-13717.15	44385.66	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1498.34
4449.4779	47830.00	46602.22	106.18	-13719.94	44395.26	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1498.65
4449.4779	47840.00	46612.22	106.18	-13722.72	44404.87	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1498.95
4449.4779	47850.00	46622.22	106.18	-13725.51	44414.47	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1499.26
4449.4779	47860.00	46632.22	106.18	-13728.30	44424.07	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1499.56
4449.4779	47870.00	46642.22	106.18	-13731.09	44433.68	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1499.87
4449.4779	47880.00	46652.22	106.18	-13733.87	44443.28	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1500.17
4449.4779	47890.00	46662.22	106.18	-13736.66	44452.88	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1500.48
4449.4779	47900.00	46672.22	106.18	-13739.45	44462.49	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1500.78
4449.4779	47910.00	46682.22	106.18	-13742.24	44472.09	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1501.09
4449.4779	47920.00	46692.22	106.18	-13745.02	44481.70	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1501.39
4449.4779	47930.00	46702.22	106.18	-13747.81	44491.30	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1501.70
4449.4779	47940.00	46712.22	106.18	-13750.60	44500.90	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1502.00
4449.4779	47950.00	46722.22	106.18	-13753.38	44510.51	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1502.31
4449.4779	47960.00	46732.22	106.18	-13756.17	44520.11	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1502.61
4449.4779	47970.00	46742.22	106.18	-13758.96	44529.71	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1502.92
4449.4779	47980.00	46752.22	106.18	-13761.75	44539.32	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1503.22
4449.4779	47990.00	46762.22	106.18	-13764.53	44548.92	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1503.53
4449.4779	48000.00	46772.22	106.18	-13767.32	44558.53	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1503.83
4449.4779	48010.00	46782.22	106.18	-13770.11	44568.13	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1504.14
4449.4779	48020.00	46792.22	106.18	-13772.90	44577.73	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1504.44
4449.4779	48030.00	46802.22	106.18	-13775.68	44587.34	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1504.75
4449.4779	48040.00	46812.22	106.18	-13778.47	44596.94	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1505.05
4449.4779	48050.00	46822.22	106.18	-13781.26	44606.54	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1505.36
4449.4779	48060.00	46832.22	106.18	-13784.04	44616.15	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1505.66
4449.4779	48070.00	46842.22	106.18	-13786.83	44625.75	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1505.97
4449.4779	48080.00	46852.22	106.18	-13789.62	44635.35	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1506.27
4449.4779	48090.00	46862.22	106.18	-13792.41	44644.96	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1506.58
4449.4779	48100.00	46872.22	106.18	-13795.19	44654.56	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1506.88
4449.4779	48110.00	46882.22	106.18	-13797.98	44664.17	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1507.19
4449.4779	48120.00	46892.22	106.18	-13800.77	44673.77	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1507.49
4449.4779	48130.00	46902.22	106.18	-13803.56	44683.37	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1507.80
4449.4779	48140.00	46912.22	106.18	-13806.34	44692.98	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1508.10
4449.4779	48150.00	46922.22	106.18	-13809.13	44702.58	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1508.41
4449.4779	48160.00	46932.22	106.18	-13811.92	44712.18	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1508.71
4449.4779	48170.00	46942.22	106.18	-13814.70	44721.79	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1509.02
4449.4779	48180.00	46952.22	106.18	-13817.49	44731.39	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1509.32
4449.4779	48190.00	46962.22	106.18	-13820.28	44741.00	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1509.62
4449.4779	48200.00	46972.22	106.18	-13823.07	44750.60	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1509.93
4449.4779	48210.00	46982.22	106.18	-13825.85	44760.20	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1510.23
4449.4779	48220.00	46992.22	106.18	-13828.64	44769.81	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1510.54
4449.4779	48230.00	47002.22	106.18	-13831.43	44779.41	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1510.84
4449.4779	48240.00	47012.22	106.18	-13834.22	44789.01	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1511.15
4449.4779	48250.00	47022.22	106.18	-13837.00	44798.62	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1511.45
4449.4779	48260.00	47032.22	106.18	-13839.79	44808.22	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1511.76
4449.4779	48270.00	47042.22	106.18	-13842.58	44817.83	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1512.06
4449.4779	48280.00	47052.22	106.18	-13845.36	44827.43	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1512.37
4449.4779	48290.00	47062.22	106.18	-13848.15	44837.03	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1512.67
4449.4779	48300.00	47072.22	106.18	-13850.94	44846.64	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1512.98
4449.4779	48310.00	47082.22	106.18	-13853.73	44856.24	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1513.28
4449.4779	48320.00	47092.22	106.18	-13856.51	44865.84	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1513.59
4449.4779	48330.00	47102.22	106.18	-13859.30	44875.45	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1513.89
4449.4779	48340.00	47112.22	106.18	-13862.09	44885.05	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1514.20
4449.4779	48350.00	47122.22	106.18	-13864.88	44894.65	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1514.50
4449.4779	48360.00	47132.22	106.18	-13867.66	44904.26	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1514.81
4449.4779	48370.00	47142.22	106.18	-13870.45	44913.86	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1515.11
4449.4779	48380.00	47152.22	106.18	-13873.24	44923.47	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1515.42
4449.4779	48390.00	47162.22	106.18	-13876.02	44933.07	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1515.72
4449.4779	48400.00	47172.22	106.18	-13878.81	44942.67	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1516.03
4449.4779	48410.00	47182.22	106.18	-13881.60	44952.28	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1516.33
4449.4779	48420.00	47192.22	106.18	-13884.39	44961.88	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1516.64
4449.4779	48430.00	47202.22	106.18	-13887.17	44971.48	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1516.94
4449.4779	48440.00	47212.22	106.18	-13889.96	44981.09	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1517.25
4449.4779	48450.00	47222.22	106.18	-13892.75	44990.69	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1517.55
4449.4779	48460.00	47232.22	106.18	-13895.54	45000.30	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1517.86
4449.4779	48470.00	47242.22	106.18	-13898.32	45009.90	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1518.16
4449.4779	48480.00	47252.22	106.18	-13901.11	45019.50	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1518.47
