#z	s	x	dir	northing	easting	Ta	P	atm_dens	col_dens	n	Q	Cp	Rg	V	Ue	M	theta	U	R	Tm	Time
3518.8322	89390.0000	88618.9976	1.1365e+02	-36127.7382	80797.2604	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3371.6052
3518.8322	89400.0000	88628.9976	1.1365e+02	-36131.7493	80806.4207	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3371.9789
3518.8322	89410.0000	88638.9976	1.1365e+02	-36135.7604	80815.5810	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3372.3527
3518.8322	89420.0000	88648.9976	1.1365e+02	-36139.7716	80824.7413	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3372.7265
3518.8322	89430.0000	88658.9976	1.1365e+02	-36143.7827	80833.9016	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3373.1003
3518.8322	89440.0000	88668.9976	1.1365e+02	-36147.7938	80843.0618	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3373.4741
3518.8322	89450.0000	88678.9976	1.1365e+02	-36151.8049	80852.2221	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3373.8479
3518.8322	89460.0000	88688.9976	1.1365e+02	-36155.8160	80861.3824	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3374.2217
3518.8322	89470.0000	88698.9976	1.1365e+02	-36159.8271	80870.5427	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3374.5954
3518.8322	89480.0000	88708.9976	1.1365e+02	-36163.8382	80879.7030	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3374.9692
3518.8322	89490.0000	88718.9976	1.1365e+02	-36167.8493	80888.8633	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3375.3430
3518.8322	89500.0000	88728.9976	1.1365e+02	-36171.8604	80898.0236	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3375.7168
3518.8322	89510.0000	88738.9976	1.1365e+02	-36175.8716	80907.1839	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3376.0906
3518.8322	89520.0000	88748.9976	1.1365e+02	-36179.8827	80916.3442	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3376.4644
3518.8322	89530.0000	88758.9976	1.1365e+02	-36183.8938	80925.5045	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3376.8382
3518.8322	89540.0000	88768.9976	1.1365e+02	-36187.9049	80934.6648	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3377.2119
3518.8322	89550.0000	88778.9976	1.1365e+02	-36191.9160	80943.8251	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3377.5857
3518.8322	89560.0000	88788.9976	1.1365e+02	-36195.9271	80952.9854	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3377.9595
3518.8322	89570.0000	88798.9976	1.1365e+02	-36199.9382	80962.1457	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3378.3333
3518.8322	89580.0000	88808.9976	1.1365e+02	-36203.9493	80971.3060	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3378.7071
3518.8322	89590.0000	88818.9976	1.1365e+02	-36207.9604	80980.4663	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3379.0809
3518.8322	89600.0000	88828.9976	1.1365e+02	-36211.9716	80989.6266	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3379.4547
3518.8322	89610.0000	88838.9976	1.1365e+02	-36215.9827	80998.7868	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3379.8284
3518.8322	89620.0000	88848.9976	1.1365e+02	-36219.9938	81007.9471	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3380.2022
3518.8322	89630.0000	88858.9976	1.1365e+02	-36224.0049	81017.1074	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3380.5760
3518.8322	89640.0000	88868.9976	1.1365e+02	-36228.0160	81026.2677	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3380.9498
3518.8322	89650.0000	88878.9976	1.1365e+02	-36232.0271	81035.4280	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3381.3236
3518.8322	89660.0000	88888.9976	1.1365e+02	-36236.0382	81044.5883	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3381.6974
3518.8322	89670.0000	88898.9976	1.1365e+02	-36240.0493	81053.7486	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3382.0711
3518.8322	89680.0000	88908.9976	1.1365e+02	-36244.0604	81062.9089	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3382.4449
3518.8322	89690.0000	88918.9976	1.1365e+02	-36248.0716	81072.0692	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3382.8187
3518.8322	89700.0000	88928.9976	1.1365e+02	-36252.0827	81081.2295	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3383.1925
3518.8322	89710.0000	88938.9976	1.1365e+02	-36256.0938	81090.3898	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3383.5663
3518.8322	89720.0000	88948.9976	1.1365e+02	-36260.1049	81099.5501	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3383.9401
3518.8322	89730.0000	88958.9976	1.1365e+02	-36264.1160	81108.7104	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3384.3139
3518.8322	89740.0000	88968.9976	1.1365e+02	-36268.1271	81117.8707	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3384.6876
3518.8322	89750.0000	88978.9976	1.1365e+02	-36272.1382	81127.0310	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3385.0614
3518.8322	89760.0000	88988.9976	1.1365e+02	-36276.1493	81136.1913	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3385.4352
3518.8322	89770.0000	88998.9976	1.1365e+02	-36280.1604	81145.3516	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3385.8090
3518.8322	89780.0000	89008.9976	1.1365e+02	-36284.1715	81154.5118	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3386.1828
3518.8322	89790.0000	89018.9976	1.1365e+02	-36288.1827	81163.6721	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3386.5566
3518.8322	89800.0000	89028.9976	1.1365e+02	-36292.1938	81172.8324	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3386.9304
3518.8322	89810.0000	89038.9976	1.1365e+02	-36296.2049	81181.9927	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3387.3041
3518.8322	89820.0000	89048.9976	1.1365e+02	-36300.2160	81191.1530	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3387.6779
3518.8322	89830.0000	89058.9976	1.1365e+02	-36304.2271	81200.3133	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3388.0517
3518.8322	89840.0000	89068.9976	1.1365e+02	-36308.2382	81209.4736	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3388.4255
3518.8322	89850.0000	89078.9976	1.1365e+02	-36312.2493	81218.6339	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3388.7993
3518.8322	89860.0000	89088.9976	1.1365e+02	-36316.2604	81227.7942	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3389.1731
3518.8322	89870.0000	89098.9976	1.1365e+02	-36320.2715	81236.9545	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3389.5468
3518.8322	89880.0000	89108.9976	1.1365e+02	-36324.2827	81246.1148	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3389.9206
3518.8322	89890.0000	89118.9976	1.1365e+02	-36328.2938	81255.2751	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3390.2944
3518.8322	89900.0000	89128.9976	1.1365e+02	-36332.3049	81264.4354	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3390.6682
3518.8322	89910.0000	89138.9976	1.1365e+02	-36336.3160	81273.5957	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3391.0420
3518.8322	89920.0000	89148.9976	1.1365e+02	-36340.3271	81282.7560	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3391.4158
3518.8322	89930.0000	89158.9976	1.1365e+02	-36344.3382	81291.9163	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3391.7896
3518.8322	89940.0000	89168.9976	1.1365e+02	-36348.3493	81301.0766	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3392.1633
3518.8322	89950.0000	89178.9976	1.1365e+02	-36352.3604	81310.2369	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3392.5371
3518.8322	89960.0000	89188.9976	1.1365e+02	-36356.3715	81319.3971	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3392.9109
3518.8322	89970.0000	89198.9976	1.1365e+02	-36360.3827	81328.5574	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3393.2847
3518.8322	89980.0000	89208.9976	1.1365e+02	-36364.3938	81337.7177	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3393.6585
3518.8322	89990.0000	89218.9976	1.1365e+02	-36368.4049	81346.8780	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3394.0323
3518.8322	90000.0000	89228.9976	1.1365e+02	-36372.4160	81356.0383	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3394.4061
3518.8322	90010.0000	89238.9976	1.1365e+02	-36376.4271	81365.1986	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3394.7798
3518.8322	90020.0000	89248.9976	1.1365e+02	-36380.4382	81374.3589	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3395.1536
3518.8322	90030.0000	89258.9976	1.1365e+02	-36384.4493	81383.5192	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3395.5274
3518.8322	90040.0000	89268.9976	1.1365e+02	-36388.4604	81392.6795	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3395.9012
3518.8322	90050.0000	89278.9976	1.1365e+02	-36392.4715	81401.8398	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3396.2750
3518.8322	90060.0000	89288.9976	1.1365e+02	-36396.4827	81411.0001	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3396.6488
3518.8322	90070.0000	89298.9976	1.1365e+02	-36400.4938	81420.1604	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3397.0225
3518.8322	90080.0000	89308.9976	1.1365e+02	-36404.5049	81429.3207	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3397.3963
3518.8322	90090.0000	89318.9976	1.1365e+02	-36408.5160	81438.4810	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3397.7701
3518.8322	90100.0000	89328.9976	1.1365e+02	-36412.5271	81447.6413	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3398.1439
3518.8322	90110.0000	89338.9976	1.1365e+02	-36416.5382	81456.8016	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3398.5177
3518.8322	90120.0000	89348.9976	1.1365e+02	-36420.5493	81465.9619	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3398.8915
3518.8322	90130.0000	89358.9976	1.1365e+02	-36424.5604	81475.1221	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3399.2653
3518.8322	90140.0000	89368.9976	1.1365e+02	-36428.5715	81484.2824	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3399.6390
3518.8322	90150.0000	89378.9976	1.1365e+02	-36432.5827	81493.4427	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3400.0128
3518.8322	90160.0000	89388.9976	1.1365e+02	-36436.5938	81502.6030	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3400.3866
3518.8322	90170.0000	89398.9976	1.1365e+02	-36440.6049	81511.7633	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3400.7604
3518.8322	90180.0000	89408.9976	1.1365e+02	-36444.6160	81520.9236	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3401.1342
3518.8322	90190.0000	89418.9976	1.1365e+02	-36448.6271	81530.0839	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3401.5080
3518.8322	90200.0000	89428.9976	1.1365e+02	-36452.6382	81539.2442	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3401.8818
3518.8322	90210.0000	89438.9976	1.1365e+02	-36456.6493	81548.4045	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3402.2555
3518.8322	90220.0000	89448.9976	1.1365e+02	-36460.6604	81557.5648	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3402.6293
3518.8322	90230.0000	89458.9976	1.1365e+02	-36464.6715	81566.7251	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3403.0031
3518.8322	90240.0000	89468.9976	1.1365e+02	-36468.6826	81575.8854	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3403.3769
3518.8322	90250.0000	89478.9976	1.1365e+02	-36472.6938	81585.0457	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3403.7507
3518.8322	90260.0000	89488.9976	1.1365e+02	-36476.7049	81594.2060	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3404.1245
3518.8322	90270.0000	89498.9976	1.1365e+02	-36480.7160	81603.3663	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3404.4982
3518.8322	90280.0000	89508.9976	1.1365e+02	-36484.7271	81612.5266	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3404.8720
3518.8322	90290.0000	89518.9976	1.1365e+02	-36488.7382	81621.6869	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3405.2458
3518.8322	90300.0000	89528.9976	1.1365e+02	-36492.7493	81630.8471	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3405.6196
3518.8322	90310.0000	89538.9976	1.1365e+02	-36496.7604	81640.0074	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3405.9934
3518.8322	90320.0000	89548.9976	1.1365e+02	-36500.7715	81649.1677	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3406.3672
3518.8322	90330.0000	89558.9976	1.1365e+02	-36504.7826	81658.3280	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3406.7410
3518.8322	90340.0000	89568.9976	1.1365e+02	-36508.7938	81667.4883	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3407.1147
3518.8322	90350.0000	89578.9976	1.1365e+02	-36512.8049	81676.6486	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3407.4885
3518.8322	90360.0000	89588.9976	1.1365e+02	-36516.8160	81685.8089	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3407.8623
3518.8322	90370.0000	89598.9976	1.1365e+02	-36520.8271	81694.9692	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3408.2361
3518.8322	90380.0000	89608.9976	1.1365e+02	-36524.8382	81704.1295	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3408.6099
3518.8322	90390.0000	89618.9976	1.1365e+02	-36528.8493	81713.2898	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3408.9837
3518.8322	90400.0000	89628.9976	1.1365e+02	-36532.8604	81722.4501	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3409.3575
3518.8322	90410.0000	89638.9976	1.1365e+02	-36536.8715	81731.6104	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3409.7312
3518.8322	90420.0000	89648.9976	1.1365e+02	-36540.8826	81740.7707	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3410.1050
3518.8322	90430.0000	89658.9976	1.1365e+02	-36544.8938	81749.9310	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3410.4788
3518.8322	90440.0000	89668.9976	1.1365e+02	-36548.9049	81759.0913	261.1730	65912.7133	0.8855	0.8894	0.9986	9.1300e+07	998.8730	285.0074	26.7533	0.0000	2107494096.8809	0.0000	26.7533	2108.7651	260.3649	3410.8526
