CPU	GPU	log10(CPU/GPU)
3.6215700000e+04	3.6215700000e+04	0.0000000000e+00
3.7130200000e+04	3.7130200000e+04	0.0000000000e+00
3.8049000000e+04	3.8049000000e+04	0.0000000000e+00
3.8971800000e+04	3.8971800000e+04	0.0000000000e+00
3.9898300000e+04	3.9898300000e+04	0.0000000000e+00
4.0828300000e+04	4.0828300000e+04	0.0000000000e+00
4.1761500000e+04	4.1761500000e+04	0.0000000000e+00
4.2697800000e+04	4.2697800000e+04	0.0000000000e+00
4.3636800000e+04	4.3636800000e+04	0.0000000000e+00
4.4578500000e+04	4.4578500000e+04	0.0000000000e+00
4.5522700000e+04	4.5522700000e+04	0.0000000000e+00
4.6469300000e+04	4.6469300000e+04	0.0000000000e+00
4.7418000000e+04	4.7418000000e+04	0.0000000000e+00
4.8368800000e+04	4.8368800000e+04	0.0000000000e+00
4.9321600000e+04	4.9321600000e+04	0.0000000000e+00
5.0276100000e+04	5.0276100000e+04	0.0000000000e+00
5.1232500000e+04	5.1232500000e+04	0.0000000000e+00
5.2190400000e+04	5.2190400000e+04	0.0000000000e+00
5.3149900000e+04	5.3149900000e+04	0.0000000000e+00
5.4110900000e+04	5.4110900000e+04	0.0000000000e+00
5.5073200000e+04	5.5073200000e+04	0.0000000000e+00
5.6036900000e+04	5.6036900000e+04	0.0000000000e+00
5.7001800000e+04	5.7001800000e+04	0.0000000000e+00
5.7967900000e+04	5.7967900000e+04	0.0000000000e+00
5.8935200000e+04	5.8935200000e+04	0.0000000000e+00
5.9903500000e+04	5.9903500000e+04	0.0000000000e+00
6.0872900000e+04	6.0872900000e+04	0.0000000000e+00
6.1843200000e+04	6.1843200000e+04	0.0000000000e+00
6.2814400000e+04	6.2814400000e+04	0.0000000000e+00
6.3786600000e+04	6.3786600000e+04	0.0000000000e+00
6.4759600000e+04	6.4759600000e+04	0.0000000000e+00
6.5733400000e+04	6.5733400000e+04	0.0000000000e+00
6.6707900000e+04	6.6707900000e+04	0.0000000000e+00
6.7683200000e+04	6.7683200000e+04	0.0000000000e+00
6.8659300000e+04	6.8659300000e+04	0.0000000000e+00
6.9636000000e+04	6.9636000000e+04	0.0000000000e+00
7.0613300000e+04	7.0613300000e+04	0.0000000000e+00
7.1591300000e+04	7.1591300000e+04	0.0000000000e+00
7.2569900000e+04	7.2569900000e+04	0.0000000000e+00
7.3549100000e+04	7.3549100000e+04	0.0000000000e+00
3.1199200000e+04	3.1199200000e+04	0.0000000000e+00
